,objectid,DATE,DAILY_ENTRIES,STATION_LINENAME
29794,165.0,10/22/2019,12001.0,86 STBC
29795,165.0,10/23/2019,12048.0,86 STBC
29796,165.0,10/24/2019,12737.0,86 STBC
29797,165.0,10/25/2019,12776.0,86 STBC
29798,165.0,10/26/2019,11852.0,86 STBC
29799,165.0,10/27/2019,6179.0,86 STBC
29800,165.0,10/28/2019,4090.0,86 STBC
29801,165.0,10/29/2019,12063.0,86 STBC
29802,165.0,10/30/2019,12392.0,86 STBC
29803,165.0,10/31/2019,12361.0,86 STBC
29804,165.0,11/01/2019,12273.0,86 STBC
29805,165.0,11/02/2019,12053.0,86 STBC
29806,165.0,11/03/2019,6251.0,86 STBC
29807,165.0,11/04/2019,9917.0,86 STBC
29808,165.0,11/05/2019,11895.0,86 STBC
29809,165.0,11/06/2019,11711.0,86 STBC
29810,165.0,11/07/2019,11948.0,86 STBC
29811,165.0,11/08/2019,11918.0,86 STBC
29812,165.0,11/09/2019,11777.0,86 STBC
29813,165.0,11/10/2019,5557.0,86 STBC
29814,165.0,11/11/2019,4494.0,86 STBC
29815,165.0,11/12/2019,10228.0,86 STBC
29816,165.0,11/13/2019,11999.0,86 STBC
29817,165.0,11/14/2019,11677.0,86 STBC
29818,165.0,11/15/2019,11940.0,86 STBC
29819,165.0,11/16/2019,11450.0,86 STBC
29820,165.0,11/17/2019,5941.0,86 STBC
29821,165.0,11/18/2019,4088.0,86 STBC
29822,165.0,11/19/2019,11139.0,86 STBC
29823,165.0,11/20/2019,11649.0,86 STBC
29824,165.0,11/21/2019,11736.0,86 STBC
29825,165.0,11/22/2019,12150.0,86 STBC
29826,165.0,11/23/2019,11486.0,86 STBC
29827,165.0,11/24/2019,5456.0,86 STBC
29828,165.0,11/25/2019,3848.0,86 STBC
29829,165.0,11/26/2019,11767.0,86 STBC
29830,165.0,11/27/2019,12127.0,86 STBC
29831,165.0,11/28/2019,18400.0,86 STBC
29832,165.0,11/29/2019,3951.0,86 STBC
29833,165.0,11/30/2019,5652.0,86 STBC
29834,165.0,12/01/2019,4463.0,86 STBC
29835,165.0,12/02/2019,3086.0,86 STBC
29836,165.0,12/03/2019,10899.0,86 STBC
29837,165.0,12/04/2019,11993.0,86 STBC
29838,165.0,12/05/2019,12054.0,86 STBC
29839,165.0,12/06/2019,12395.0,86 STBC
29840,165.0,12/07/2019,11947.0,86 STBC
29841,165.0,12/08/2019,5875.0,86 STBC
29842,165.0,12/09/2019,4437.0,86 STBC
29843,165.0,12/10/2019,11816.0,86 STBC
29844,165.0,12/11/2019,12209.0,86 STBC
29845,165.0,12/12/2019,12513.0,86 STBC
29846,165.0,12/13/2019,12554.0,86 STBC
29847,165.0,12/14/2019,11874.0,86 STBC
29848,165.0,12/15/2019,5610.0,86 STBC
29849,165.0,12/16/2019,4566.0,86 STBC
29850,165.0,12/17/2019,11651.0,86 STBC
29851,165.0,12/18/2019,12145.0,86 STBC
29852,165.0,12/19/2019,12426.0,86 STBC
29853,165.0,12/20/2019,12142.0,86 STBC
29854,165.0,12/21/2019,11143.0,86 STBC
29855,165.0,12/22/2019,4913.0,86 STBC
29856,165.0,12/23/2019,4021.0,86 STBC
29857,165.0,12/24/2019,7891.0,86 STBC
29858,165.0,12/25/2019,5583.0,86 STBC
29859,165.0,12/26/2019,2764.0,86 STBC
29860,165.0,12/27/2019,6191.0,86 STBC
29861,166.0,06/30/2019,8003.0,CATHEDRAL PKWY1
29862,166.0,07/01/2019,7194.0,CATHEDRAL PKWY1
29863,166.0,07/02/2019,10880.0,CATHEDRAL PKWY1
29864,166.0,07/03/2019,11178.0,CATHEDRAL PKWY1
29865,166.0,07/04/2019,11671.0,CATHEDRAL PKWY1
29866,166.0,07/05/2019,6521.0,CATHEDRAL PKWY1
29867,166.0,07/06/2019,8456.0,CATHEDRAL PKWY1
29868,166.0,07/07/2019,8.0,CATHEDRAL PKWY1
29869,166.0,07/08/2019,4.0,CATHEDRAL PKWY1
29870,166.0,07/09/2019,10643.0,CATHEDRAL PKWY1
29871,166.0,07/10/2019,11116.0,CATHEDRAL PKWY1
29872,166.0,07/11/2019,267838.0,CATHEDRAL PKWY1
29873,166.0,07/12/2019,10586.0,CATHEDRAL PKWY1
29874,166.0,07/13/2019,11099.0,CATHEDRAL PKWY1
29875,166.0,07/14/2019,0.0,CATHEDRAL PKWY1
29876,166.0,07/15/2019,1.0,CATHEDRAL PKWY1
29877,166.0,07/16/2019,10598.0,CATHEDRAL PKWY1
29878,166.0,07/17/2019,11171.0,CATHEDRAL PKWY1
29879,166.0,07/18/2019,11157.0,CATHEDRAL PKWY1
29880,166.0,07/19/2019,11282.0,CATHEDRAL PKWY1
29881,166.0,07/20/2019,10227.0,CATHEDRAL PKWY1
29882,166.0,07/21/2019,29.0,CATHEDRAL PKWY1
29883,166.0,07/22/2019,6.0,CATHEDRAL PKWY1
29884,166.0,07/23/2019,9949.0,CATHEDRAL PKWY1
29885,166.0,07/24/2019,28312.0,CATHEDRAL PKWY1
29886,166.0,07/25/2019,11035.0,CATHEDRAL PKWY1
29887,166.0,07/26/2019,11462.0,CATHEDRAL PKWY1
29888,166.0,07/27/2019,11434.0,CATHEDRAL PKWY1
29889,166.0,07/28/2019,4.0,CATHEDRAL PKWY1
29890,166.0,07/29/2019,23.0,CATHEDRAL PKWY1
29891,166.0,07/30/2019,10425.0,CATHEDRAL PKWY1
29892,166.0,07/31/2019,10966.0,CATHEDRAL PKWY1
29893,166.0,08/01/2019,10950.0,CATHEDRAL PKWY1
29894,166.0,08/02/2019,403562.0,CATHEDRAL PKWY1
29895,166.0,08/03/2019,11034.0,CATHEDRAL PKWY1
29896,166.0,08/04/2019,8537.0,CATHEDRAL PKWY1
29897,166.0,08/05/2019,6074.0,CATHEDRAL PKWY1
29898,166.0,08/06/2019,10211.0,CATHEDRAL PKWY1
29899,166.0,08/07/2019,10734.0,CATHEDRAL PKWY1
29900,166.0,08/08/2019,10366.0,CATHEDRAL PKWY1
29901,166.0,08/09/2019,10780.0,CATHEDRAL PKWY1
29902,166.0,08/10/2019,10733.0,CATHEDRAL PKWY1
29903,166.0,08/11/2019,7037.0,CATHEDRAL PKWY1
29904,166.0,08/12/2019,6185.0,CATHEDRAL PKWY1
29905,166.0,08/13/2019,9742.0,CATHEDRAL PKWY1
29906,166.0,08/14/2019,9956.0,CATHEDRAL PKWY1
29907,166.0,08/15/2019,10584.0,CATHEDRAL PKWY1
29908,166.0,08/16/2019,10472.0,CATHEDRAL PKWY1
29909,166.0,08/17/2019,9885.0,CATHEDRAL PKWY1
29910,166.0,08/18/2019,4.0,CATHEDRAL PKWY1
29911,166.0,08/19/2019,1.0,CATHEDRAL PKWY1
29912,166.0,08/20/2019,9201.0,CATHEDRAL PKWY1
29913,166.0,08/21/2019,9836.0,CATHEDRAL PKWY1
29914,166.0,08/22/2019,9730.0,CATHEDRAL PKWY1
29915,166.0,08/23/2019,9976.0,CATHEDRAL PKWY1
29916,166.0,08/24/2019,9781.0,CATHEDRAL PKWY1
29917,166.0,08/25/2019,0.0,CATHEDRAL PKWY1
29918,166.0,08/26/2019,5.0,CATHEDRAL PKWY1
29919,166.0,08/27/2019,9108.0,CATHEDRAL PKWY1
29920,166.0,08/28/2019,9624.0,CATHEDRAL PKWY1
29921,166.0,08/29/2019,9847.0,CATHEDRAL PKWY1
29922,166.0,08/30/2019,9993.0,CATHEDRAL PKWY1
29923,166.0,08/31/2019,10386.0,CATHEDRAL PKWY1
29924,166.0,09/01/2019,7374.0,CATHEDRAL PKWY1
29925,166.0,09/02/2019,7021.0,CATHEDRAL PKWY1
29926,166.0,09/03/2019,6202.0,CATHEDRAL PKWY1
29927,166.0,09/04/2019,10953.0,CATHEDRAL PKWY1
29928,166.0,09/05/2019,11350.0,CATHEDRAL PKWY1
29929,166.0,09/06/2019,12641.0,CATHEDRAL PKWY1
29930,166.0,09/07/2019,13420.0,CATHEDRAL PKWY1
29931,166.0,09/08/2019,9287.0,CATHEDRAL PKWY1
29932,166.0,09/09/2019,7028.0,CATHEDRAL PKWY1
29933,166.0,09/10/2019,12008.0,CATHEDRAL PKWY1
29934,166.0,09/11/2019,12642.0,CATHEDRAL PKWY1
29935,166.0,09/12/2019,12738.0,CATHEDRAL PKWY1
29936,166.0,09/13/2019,12913.0,CATHEDRAL PKWY1
29937,166.0,09/14/2019,14096.0,CATHEDRAL PKWY1
29938,166.0,09/15/2019,8190.0,CATHEDRAL PKWY1
29939,166.0,09/16/2019,6603.0,CATHEDRAL PKWY1
29940,166.0,09/17/2019,11915.0,CATHEDRAL PKWY1
29941,166.0,09/18/2019,12735.0,CATHEDRAL PKWY1
29942,166.0,09/19/2019,12577.0,CATHEDRAL PKWY1
29943,166.0,09/20/2019,12978.0,CATHEDRAL PKWY1
29944,166.0,09/21/2019,14106.0,CATHEDRAL PKWY1
29945,166.0,09/22/2019,8950.0,CATHEDRAL PKWY1
29946,166.0,09/23/2019,6756.0,CATHEDRAL PKWY1
29947,166.0,09/24/2019,12087.0,CATHEDRAL PKWY1
29948,166.0,09/25/2019,12704.0,CATHEDRAL PKWY1
29949,166.0,09/26/2019,12839.0,CATHEDRAL PKWY1
29950,166.0,09/27/2019,13048.0,CATHEDRAL PKWY1
29951,166.0,09/28/2019,14306.0,CATHEDRAL PKWY1
29952,166.0,09/29/2019,9028.0,CATHEDRAL PKWY1
29953,166.0,09/30/2019,6825.0,CATHEDRAL PKWY1
29954,166.0,10/01/2019,9945.0,CATHEDRAL PKWY1
29955,166.0,10/02/2019,11436.0,CATHEDRAL PKWY1
29956,166.0,10/03/2019,12679.0,CATHEDRAL PKWY1
29957,166.0,10/04/2019,13315.0,CATHEDRAL PKWY1
29958,166.0,10/05/2019,14289.0,CATHEDRAL PKWY1
29959,166.0,10/06/2019,2099.0,CATHEDRAL PKWY1
29960,166.0,10/07/2019,1527.0,CATHEDRAL PKWY1
29961,166.0,10/08/2019,12249.0,CATHEDRAL PKWY1
29962,166.0,10/09/2019,12506.0,CATHEDRAL PKWY1
29963,166.0,10/10/2019,10349.0,CATHEDRAL PKWY1
29964,166.0,10/11/2019,13504.0,CATHEDRAL PKWY1
29965,166.0,10/12/2019,13958.0,CATHEDRAL PKWY1
29966,166.0,10/13/2019,8947.0,CATHEDRAL PKWY1
29967,166.0,10/14/2019,7088.0,CATHEDRAL PKWY1
29968,166.0,10/15/2019,9236.0,CATHEDRAL PKWY1
29969,166.0,10/16/2019,12150.0,CATHEDRAL PKWY1
29970,166.0,10/17/2019,12177.0,CATHEDRAL PKWY1
29971,166.0,10/18/2019,13665.0,CATHEDRAL PKWY1
29972,166.0,10/19/2019,14583.0,CATHEDRAL PKWY1
29973,166.0,10/20/2019,9394.0,CATHEDRAL PKWY1
29974,166.0,10/21/2019,6809.0,CATHEDRAL PKWY1
29975,166.0,10/22/2019,12395.0,CATHEDRAL PKWY1
29976,166.0,10/23/2019,12535.0,CATHEDRAL PKWY1
29977,166.0,10/24/2019,12874.0,CATHEDRAL PKWY1
29978,166.0,10/25/2019,13273.0,CATHEDRAL PKWY1
29979,166.0,10/26/2019,14273.0,CATHEDRAL PKWY1
29980,166.0,10/27/2019,9707.0,CATHEDRAL PKWY1
29981,166.0,10/28/2019,6303.0,CATHEDRAL PKWY1
29982,166.0,10/29/2019,12245.0,CATHEDRAL PKWY1
29983,166.0,10/30/2019,12983.0,CATHEDRAL PKWY1
29984,166.0,10/31/2019,13215.0,CATHEDRAL PKWY1
29985,166.0,11/01/2019,13452.0,CATHEDRAL PKWY1
29986,166.0,11/02/2019,14275.0,CATHEDRAL PKWY1
29987,166.0,11/03/2019,9239.0,CATHEDRAL PKWY1
29988,166.0,11/04/2019,7796.0,CATHEDRAL PKWY1
29989,166.0,11/05/2019,12517.0,CATHEDRAL PKWY1
29990,166.0,11/06/2019,12168.0,CATHEDRAL PKWY1
29991,166.0,11/07/2019,12961.0,CATHEDRAL PKWY1
29992,166.0,11/08/2019,13256.0,CATHEDRAL PKWY1
29993,166.0,11/09/2019,14063.0,CATHEDRAL PKWY1
29994,166.0,11/10/2019,9914.0,CATHEDRAL PKWY1
29995,166.0,11/11/2019,7774.0,CATHEDRAL PKWY1
29996,166.0,11/12/2019,10992.0,CATHEDRAL PKWY1
29997,166.0,11/13/2019,12379.0,CATHEDRAL PKWY1
29998,166.0,11/14/2019,10842.0,CATHEDRAL PKWY1
29999,166.0,11/15/2019,11135.0,CATHEDRAL PKWY1
30000,166.0,11/16/2019,13847.0,CATHEDRAL PKWY1
30001,166.0,11/17/2019,9631.0,CATHEDRAL PKWY1
30002,166.0,11/18/2019,7313.0,CATHEDRAL PKWY1
30003,166.0,11/19/2019,11894.0,CATHEDRAL PKWY1
30004,166.0,11/20/2019,12700.0,CATHEDRAL PKWY1
30005,166.0,11/21/2019,11155.0,CATHEDRAL PKWY1
30006,166.0,11/22/2019,11880.0,CATHEDRAL PKWY1
30007,166.0,11/23/2019,13849.0,CATHEDRAL PKWY1
30008,166.0,11/24/2019,9528.0,CATHEDRAL PKWY1
30009,166.0,11/25/2019,6773.0,CATHEDRAL PKWY1
30010,166.0,11/26/2019,12333.0,CATHEDRAL PKWY1
30011,166.0,11/27/2019,13413.0,CATHEDRAL PKWY1
30012,166.0,11/28/2019,11297.0,CATHEDRAL PKWY1
30013,166.0,11/29/2019,6465.0,CATHEDRAL PKWY1
30014,166.0,11/30/2019,7909.0,CATHEDRAL PKWY1
30015,166.0,12/01/2019,7335.0,CATHEDRAL PKWY1
30016,166.0,12/02/2019,6052.0,CATHEDRAL PKWY1
30017,166.0,12/03/2019,11102.0,CATHEDRAL PKWY1
30018,166.0,12/04/2019,12425.0,CATHEDRAL PKWY1
30019,166.0,12/05/2019,12202.0,CATHEDRAL PKWY1
30020,166.0,12/06/2019,12489.0,CATHEDRAL PKWY1
30021,166.0,12/07/2019,13723.0,CATHEDRAL PKWY1
30022,166.0,12/08/2019,10150.0,CATHEDRAL PKWY1
30023,166.0,12/09/2019,7599.0,CATHEDRAL PKWY1
30024,166.0,12/10/2019,11949.0,CATHEDRAL PKWY1
30025,166.0,12/11/2019,12646.0,CATHEDRAL PKWY1
30026,166.0,12/12/2019,12535.0,CATHEDRAL PKWY1
30027,166.0,12/13/2019,12907.0,CATHEDRAL PKWY1
30028,166.0,12/14/2019,13648.0,CATHEDRAL PKWY1
30029,166.0,12/15/2019,10003.0,CATHEDRAL PKWY1
30030,166.0,12/16/2019,7830.0,CATHEDRAL PKWY1
30031,166.0,12/17/2019,12265.0,CATHEDRAL PKWY1
30032,166.0,12/18/2019,12286.0,CATHEDRAL PKWY1
30033,166.0,12/19/2019,13488.0,CATHEDRAL PKWY1
30034,166.0,12/20/2019,13521.0,CATHEDRAL PKWY1
30035,166.0,12/21/2019,13776.0,CATHEDRAL PKWY1
30036,166.0,12/22/2019,9573.0,CATHEDRAL PKWY1
30037,166.0,12/23/2019,7406.0,CATHEDRAL PKWY1
30038,166.0,12/24/2019,9875.0,CATHEDRAL PKWY1
30039,166.0,12/25/2019,8257.0,CATHEDRAL PKWY1
30040,166.0,12/26/2019,5096.0,CATHEDRAL PKWY1
30041,166.0,12/27/2019,7810.0,CATHEDRAL PKWY1
30042,167.0,06/30/2019,6058.0,116 ST-COLUMBIA1
30043,167.0,07/01/2019,5463.0,116 ST-COLUMBIA1
30044,167.0,07/02/2019,12684.0,116 ST-COLUMBIA1
30045,167.0,07/03/2019,13101.0,116 ST-COLUMBIA1
30046,167.0,07/04/2019,12605.0,116 ST-COLUMBIA1
30047,167.0,07/05/2019,4479.0,116 ST-COLUMBIA1
30048,167.0,07/06/2019,8185.0,116 ST-COLUMBIA1
30049,167.0,07/07/2019,2.0,116 ST-COLUMBIA1
30050,167.0,07/08/2019,1.0,116 ST-COLUMBIA1
30051,167.0,07/09/2019,13031.0,116 ST-COLUMBIA1
30052,167.0,07/10/2019,13373.0,116 ST-COLUMBIA1
30053,167.0,07/11/2019,13727.0,116 ST-COLUMBIA1
30054,167.0,07/12/2019,13567.0,116 ST-COLUMBIA1
30055,167.0,07/13/2019,12158.0,116 ST-COLUMBIA1
30056,167.0,07/14/2019,0.0,116 ST-COLUMBIA1
30057,167.0,07/15/2019,1.0,116 ST-COLUMBIA1
30058,167.0,07/16/2019,12831.0,116 ST-COLUMBIA1
30059,167.0,07/17/2019,13863.0,116 ST-COLUMBIA1
30060,167.0,07/18/2019,14433.0,116 ST-COLUMBIA1
30061,167.0,07/19/2019,14166.0,116 ST-COLUMBIA1
30062,167.0,07/20/2019,11665.0,116 ST-COLUMBIA1
30063,167.0,07/21/2019,13.0,116 ST-COLUMBIA1
30064,167.0,07/22/2019,2.0,116 ST-COLUMBIA1
30065,167.0,07/23/2019,12954.0,116 ST-COLUMBIA1
30066,167.0,07/24/2019,13708.0,116 ST-COLUMBIA1
30067,167.0,07/25/2019,14645.0,116 ST-COLUMBIA1
30068,167.0,07/26/2019,13930.0,116 ST-COLUMBIA1
30069,167.0,07/27/2019,12538.0,116 ST-COLUMBIA1
30070,167.0,07/28/2019,2.0,116 ST-COLUMBIA1
30071,167.0,07/29/2019,0.0,116 ST-COLUMBIA1
30072,167.0,07/30/2019,13019.0,116 ST-COLUMBIA1
30073,167.0,07/31/2019,13264.0,116 ST-COLUMBIA1
30074,167.0,08/01/2019,13389.0,116 ST-COLUMBIA1
30075,167.0,08/02/2019,13513.0,116 ST-COLUMBIA1
30076,167.0,08/03/2019,11580.0,116 ST-COLUMBIA1
30077,167.0,08/04/2019,4936.0,116 ST-COLUMBIA1
30078,167.0,08/05/2019,4216.0,116 ST-COLUMBIA1
30079,167.0,08/06/2019,12422.0,116 ST-COLUMBIA1
30080,167.0,08/07/2019,12878.0,116 ST-COLUMBIA1
30081,167.0,08/08/2019,13058.0,116 ST-COLUMBIA1
30082,167.0,08/09/2019,12953.0,116 ST-COLUMBIA1
30083,167.0,08/10/2019,11140.0,116 ST-COLUMBIA1
30084,167.0,08/11/2019,4592.0,116 ST-COLUMBIA1
30085,167.0,08/12/2019,4219.0,116 ST-COLUMBIA1
30086,167.0,08/13/2019,11704.0,116 ST-COLUMBIA1
30087,167.0,08/14/2019,11994.0,116 ST-COLUMBIA1
30088,167.0,08/15/2019,12590.0,116 ST-COLUMBIA1
30089,167.0,08/16/2019,12139.0,116 ST-COLUMBIA1
30090,167.0,08/17/2019,10551.0,116 ST-COLUMBIA1
30091,167.0,08/18/2019,0.0,116 ST-COLUMBIA1
30092,167.0,08/19/2019,0.0,116 ST-COLUMBIA1
30093,167.0,08/20/2019,10169.0,116 ST-COLUMBIA1
30094,167.0,08/21/2019,10797.0,116 ST-COLUMBIA1
30095,167.0,08/22/2019,10924.0,116 ST-COLUMBIA1
30096,167.0,08/23/2019,10613.0,116 ST-COLUMBIA1
30097,167.0,08/24/2019,9966.0,116 ST-COLUMBIA1
30098,167.0,08/25/2019,1.0,116 ST-COLUMBIA1
30099,167.0,08/26/2019,0.0,116 ST-COLUMBIA1
30100,167.0,08/27/2019,10716.0,116 ST-COLUMBIA1
30101,167.0,08/28/2019,11976.0,116 ST-COLUMBIA1
30102,167.0,08/29/2019,12675.0,116 ST-COLUMBIA1
30103,167.0,08/30/2019,13323.0,116 ST-COLUMBIA1
30104,167.0,08/31/2019,11126.0,116 ST-COLUMBIA1
30105,167.0,09/01/2019,6766.0,116 ST-COLUMBIA1
30106,167.0,09/02/2019,7479.0,116 ST-COLUMBIA1
30107,167.0,09/03/2019,5603.0,116 ST-COLUMBIA1
30108,167.0,09/04/2019,15926.0,116 ST-COLUMBIA1
30109,167.0,09/05/2019,16684.0,116 ST-COLUMBIA1
30110,167.0,09/06/2019,17491.0,116 ST-COLUMBIA1
30111,167.0,09/07/2019,16300.0,116 ST-COLUMBIA1
30112,167.0,09/08/2019,8706.0,116 ST-COLUMBIA1
30113,167.0,09/09/2019,6941.0,116 ST-COLUMBIA1
30114,167.0,09/10/2019,16945.0,116 ST-COLUMBIA1
30115,167.0,09/11/2019,17737.0,116 ST-COLUMBIA1
30116,167.0,09/12/2019,17818.0,116 ST-COLUMBIA1
30117,167.0,09/13/2019,18891.0,116 ST-COLUMBIA1
30118,167.0,09/14/2019,17535.0,116 ST-COLUMBIA1
30119,167.0,09/15/2019,8622.0,116 ST-COLUMBIA1
30120,167.0,09/16/2019,6255.0,116 ST-COLUMBIA1
30121,167.0,09/17/2019,17066.0,116 ST-COLUMBIA1
30122,167.0,09/18/2019,17762.0,116 ST-COLUMBIA1
30123,167.0,09/19/2019,17783.0,116 ST-COLUMBIA1
30124,167.0,09/20/2019,18873.0,116 ST-COLUMBIA1
30125,167.0,09/21/2019,18142.0,116 ST-COLUMBIA1
30126,167.0,09/22/2019,9902.0,116 ST-COLUMBIA1
30127,167.0,09/23/2019,6703.0,116 ST-COLUMBIA1
30128,167.0,09/24/2019,17887.0,116 ST-COLUMBIA1
30129,167.0,09/25/2019,18902.0,116 ST-COLUMBIA1
30130,167.0,09/26/2019,19089.0,116 ST-COLUMBIA1
30131,167.0,09/27/2019,18996.0,116 ST-COLUMBIA1
30132,167.0,09/28/2019,17692.0,116 ST-COLUMBIA1
30133,167.0,09/29/2019,9277.0,116 ST-COLUMBIA1
30134,167.0,09/30/2019,6676.0,116 ST-COLUMBIA1
30135,167.0,10/01/2019,15417.0,116 ST-COLUMBIA1
30136,167.0,10/02/2019,16983.0,116 ST-COLUMBIA1
30137,167.0,10/03/2019,18409.0,116 ST-COLUMBIA1
30138,167.0,10/04/2019,19392.0,116 ST-COLUMBIA1
30139,167.0,10/05/2019,17927.0,116 ST-COLUMBIA1
30140,167.0,10/06/2019,6.0,116 ST-COLUMBIA1
30141,167.0,10/07/2019,2077.0,116 ST-COLUMBIA1
30142,167.0,10/08/2019,17797.0,116 ST-COLUMBIA1
30143,167.0,10/09/2019,17837.0,116 ST-COLUMBIA1
30144,167.0,10/10/2019,16586.0,116 ST-COLUMBIA1
30145,167.0,10/11/2019,19745.0,116 ST-COLUMBIA1
30146,167.0,10/12/2019,18482.0,116 ST-COLUMBIA1
30147,167.0,10/13/2019,10099.0,116 ST-COLUMBIA1
30148,167.0,10/14/2019,7640.0,116 ST-COLUMBIA1
30149,167.0,10/15/2019,15746.0,116 ST-COLUMBIA1
30150,167.0,10/16/2019,18006.0,116 ST-COLUMBIA1
30151,167.0,10/17/2019,18693.0,116 ST-COLUMBIA1
30152,167.0,10/18/2019,19763.0,116 ST-COLUMBIA1
30153,167.0,10/19/2019,18862.0,116 ST-COLUMBIA1
30154,167.0,10/20/2019,11277.0,116 ST-COLUMBIA1
30155,167.0,10/21/2019,7185.0,116 ST-COLUMBIA1
30156,167.0,10/22/2019,16673.0,116 ST-COLUMBIA1
30157,167.0,10/23/2019,17961.0,116 ST-COLUMBIA1
30158,167.0,10/24/2019,18684.0,116 ST-COLUMBIA1
30159,167.0,10/25/2019,19658.0,116 ST-COLUMBIA1
30160,167.0,10/26/2019,18061.0,116 ST-COLUMBIA1
30161,167.0,10/27/2019,10441.0,116 ST-COLUMBIA1
30162,167.0,10/28/2019,6205.0,116 ST-COLUMBIA1
30163,167.0,10/29/2019,17980.0,116 ST-COLUMBIA1
30164,167.0,10/30/2019,19229.0,116 ST-COLUMBIA1
30165,167.0,10/31/2019,18876.0,116 ST-COLUMBIA1
30166,167.0,11/01/2019,18823.0,116 ST-COLUMBIA1
30167,167.0,11/02/2019,16490.0,116 ST-COLUMBIA1
30168,167.0,11/03/2019,8958.0,116 ST-COLUMBIA1
30169,167.0,11/04/2019,6595.0,116 ST-COLUMBIA1
30170,167.0,11/05/2019,14245.0,116 ST-COLUMBIA1
30171,167.0,11/06/2019,12650.0,116 ST-COLUMBIA1
30172,167.0,11/07/2019,18420.0,116 ST-COLUMBIA1
30173,167.0,11/08/2019,19659.0,116 ST-COLUMBIA1
30174,167.0,11/09/2019,18534.0,116 ST-COLUMBIA1
30175,167.0,11/10/2019,10879.0,116 ST-COLUMBIA1
30176,167.0,11/11/2019,7450.0,116 ST-COLUMBIA1
30177,167.0,11/12/2019,16504.0,116 ST-COLUMBIA1
30178,167.0,11/13/2019,18862.0,116 ST-COLUMBIA1
30179,167.0,11/14/2019,16892.0,116 ST-COLUMBIA1
30180,167.0,11/15/2019,17437.0,116 ST-COLUMBIA1
30181,167.0,11/16/2019,16341.0,116 ST-COLUMBIA1
30182,167.0,11/17/2019,10269.0,116 ST-COLUMBIA1
30183,167.0,11/18/2019,7332.0,116 ST-COLUMBIA1
30184,167.0,11/19/2019,17480.0,116 ST-COLUMBIA1
30185,167.0,11/20/2019,18420.0,116 ST-COLUMBIA1
30186,167.0,11/21/2019,16673.0,116 ST-COLUMBIA1
30187,167.0,11/22/2019,17012.0,116 ST-COLUMBIA1
30188,167.0,11/23/2019,16728.0,116 ST-COLUMBIA1
30189,167.0,11/24/2019,9486.0,116 ST-COLUMBIA1
30190,167.0,11/25/2019,6328.0,116 ST-COLUMBIA1
30191,167.0,11/26/2019,16777.0,116 ST-COLUMBIA1
30192,167.0,11/27/2019,18308.0,116 ST-COLUMBIA1
30193,167.0,11/28/2019,11163.0,116 ST-COLUMBIA1
30194,167.0,11/29/2019,4581.0,116 ST-COLUMBIA1
30195,167.0,11/30/2019,5253.0,116 ST-COLUMBIA1
30196,167.0,12/01/2019,5342.0,116 ST-COLUMBIA1
30197,167.0,12/02/2019,4669.0,116 ST-COLUMBIA1
30198,167.0,12/03/2019,15685.0,116 ST-COLUMBIA1
30199,167.0,12/04/2019,17752.0,116 ST-COLUMBIA1
30200,167.0,12/05/2019,17656.0,116 ST-COLUMBIA1
30201,167.0,12/06/2019,18463.0,116 ST-COLUMBIA1
30202,167.0,12/07/2019,16426.0,116 ST-COLUMBIA1
30203,167.0,12/08/2019,10214.0,116 ST-COLUMBIA1
30204,167.0,12/09/2019,7291.0,116 ST-COLUMBIA1
30205,167.0,12/10/2019,16999.0,116 ST-COLUMBIA1
30206,167.0,12/11/2019,16939.0,116 ST-COLUMBIA1
30207,167.0,12/12/2019,15446.0,116 ST-COLUMBIA1
30208,167.0,12/13/2019,15958.0,116 ST-COLUMBIA1
30209,167.0,12/14/2019,15793.0,116 ST-COLUMBIA1
30210,167.0,12/15/2019,8578.0,116 ST-COLUMBIA1
30211,167.0,12/16/2019,6738.0,116 ST-COLUMBIA1
30212,167.0,12/17/2019,14846.0,116 ST-COLUMBIA1
30213,167.0,12/18/2019,14466.0,116 ST-COLUMBIA1
30214,167.0,12/19/2019,14963.0,116 ST-COLUMBIA1
30215,167.0,12/20/2019,14643.0,116 ST-COLUMBIA1
30216,167.0,12/21/2019,11731.0,116 ST-COLUMBIA1
30217,167.0,12/22/2019,5664.0,116 ST-COLUMBIA1
30218,167.0,12/23/2019,4471.0,116 ST-COLUMBIA1
30219,167.0,12/24/2019,7621.0,116 ST-COLUMBIA1
30220,167.0,12/25/2019,4742.0,116 ST-COLUMBIA1
30221,167.0,12/26/2019,2644.0,116 ST-COLUMBIA1
30222,167.0,12/27/2019,5500.0,116 ST-COLUMBIA1
30223,168.0,06/30/2019,11555.0,125 ST23
30224,168.0,07/01/2019,10357.0,125 ST23
30225,168.0,07/02/2019,13197.0,125 ST23
30226,168.0,07/03/2019,13027.0,125 ST23
30227,168.0,07/04/2019,14796.0,125 ST23
30228,168.0,07/05/2019,8237.0,125 ST23
30229,168.0,07/06/2019,12304.0,125 ST23
30230,168.0,07/07/2019,8843.0,125 ST23
30231,168.0,07/08/2019,9090.0,125 ST23
30232,168.0,07/09/2019,13971.0,125 ST23
30233,168.0,07/10/2019,14483.0,125 ST23
30234,168.0,07/11/2019,14739.0,125 ST23
30235,168.0,07/12/2019,14296.0,125 ST23
30236,168.0,07/13/2019,15467.0,125 ST23
